paper_name,article_title,summary
b'https://www.financialexpress.com',b'ICICI Bank plans to grow retail loan portfolio in FY 2018-19',"b'(PTI)\n\nFor all the cordiality on show at the end of Reserve Bank of India\xe2\x80\x99s last board meeting, tensions could re-surface when it next gathers on December 14 as the government aims to ramp up pressure for changes in the way the central bank operates.Like the government, most board members feel that RBI should be \xe2\x80\x9cmore transparent and accountable\xe2\x80\x9d for its decisions, said one source, who was also aware of discussions held subsequently within the government.The memory of this significant assault on the autonomy of the central bank will last for a long time.\xe2\x80\x9d\n\nRead | RBI vs Govt: Why central bank transfers surplus profit and here\xe2\x80\x99s how it works\n\nThe worsening atmosphere between the government in New Delhi and the central bank in Mumbai fed media speculation earlier this month that RBI Governor Urjit Patel might consider resigning.That decision had followed on from the October board meeting, which noted an improvement among some banks under the PCA, based on parameters including bad loan recovery, higher deposit growth.The board also entrusted the government and the RBI to set up a committee to decide on a specific method of transferring surplus reserves from the central bank to the government, a thorny matter for both sides.'"
b'https://www.financialexpress.com',"b'Government to run power play at next central bank board meeting, says report'","b'Yes Bank\xe2\x80\x99s share price crashed 10% in two days as rating agency Moody\xe2\x80\x99s downgraded its ratings and changed the outlook to negative.Yes Bank\xe2\x80\x99s share price crashed 10% in two days as rating agency Moody\xe2\x80\x99s downgraded its ratings and changed the outlook to negative.The decision to cut ratings of the private sector lender was taken amid the top management change and governance issues at the bank.Since August 17, Yes Bank\xe2\x80\x99s share price has dropped more than half as the Reserve Bank of India (RBI) refused to grant another extension to co-founder CEO and MD Rana Kapoor.Here\xe2\x80\x99s All You Need To Know About Yes Bank\n\nMoody\xe2\x80\x99s downgraded Yes Bank\xe2\x80\x99s ratings, saying that it took the decision considering the resignation of various members of the board, which have raised concerns over corporate governance.'"
b'https://www.financialexpress.com',b'Yes Bank share price crashes 10% in 2 days as Moody\xe2\x80\x99s cuts rating; all you need to know',"b'\xe2\x80\x9cThe chamber took a serious view of the attempts being made to politicise the autonomy of J&K Bank which belongs to the people of the state,\xe2\x80\x9d JCCI president Rakesh Gupta said in a statement here.He said the chamber advises all those who are trying to make J&K Bank a PSU should desist from such attempts although it strongly advocates and believes in transparency of any institution and feels that it is totally transparent and open for any inspection or information being governed by the RBI.\xe2\x80\x9cJ&K Bank is the pride of the people of the state that not only is the backbone of the economy, helping the jobless, financing the entrepreneurs but also as a part of corporate social responsibility, helping all those in the need of hour, the flood relief given in crores to the Government of Kerla is a glaring recent example,\xe2\x80\x9d he said.Gupta said similar attempts to politicise the Shri Mata Vaishno Devi Shrine board have been made often but the Chamber strongly believes that such institutions should be handled by the professionals and not politicians.Also Read| Ex-employee says Facebook has a \xe2\x80\x98black people problem\xe2\x80\x99\n\nThe State Administrative Council, which met on November 22 under the chairmanship of Governor Satya Pal Malik, approved the proposal for treating the J&K Bank limited as a public sector undertaking (PSU).'"
b'https://www.financialexpress.com',b'JCCI against making J&K Bank a PSU',"b'The sparring promoters of Yes Bank are inching towards a truce, but there was no clarity late Tuesday over the exact status of the talks with one camp claiming it\xe2\x80\x99s at an advanced stage and the other being not on the same page.Sources close to Rana Kapoor Tuesday evening claimed that settlement talks are at an \xe2\x80\x9cadvanced stage\xe2\x80\x9d with the draft consent terms under discussion which speaks of recognising both the groups as \xe2\x80\x9cequals\xe2\x80\x9d, while the Madhu Kapur family maintaining that the \xe2\x80\x9cdiscussions are still on\xe2\x80\x9d.Rana Kapoor, the managing director and chief executive till an RBI-mandated January 31, 2019 deadline, and the entities linked to his family own 10.7 percent in the fifth largest private sector bank, while Madhu Kapur, the widow of the founder chairman and the victim of the 26/11 terror attack Ashok Kapur, owns 9.8 percent.But the Madhu Kapur camp has denied any such development saying, \xe2\x80\x9cconsent terms will have to be finalised first and placed before the court,only after that the suits can be withdrawn.\xe2\x80\x9d\n\nThe finer points of a possible agreement are being discussed right now in details, they said and explained that the issue of voting at the December 13 board meet can happen only if an agreement is reached by then.Sources say as part of the \xe2\x80\x9cequal rights\xe2\x80\x9d framework, both the parties will jointly recommend the non-executive chairman as well as the managing director and chief executive apart from nominating one board member each and a third non-executive director jointly.'"
b'https://www.financialexpress.com',"b'Kapoor vs Kapur: Finally, Rana may smoke peace pipe with Madhu'","b'The Reserve Bank will detail about the auction dates for the OMOs in due course.The RBI will pump in another set of liquidity in December by infusing Rs 40,000 crore into the system through open market operations (OMOs).\xe2\x80\x9cBased on an assessment of the durable liquidity needs going forward, the RBI has decided to conduct purchase of government securities under Open Market Operations (OMOs) for an aggregate amount of Rs 400 billion in the month of December 2018,\xe2\x80\x9d the central bank said in a release Tuesday.\xe2\x80\x9cBased on an assessment of prevailing liquidity conditions and also of the durable liquidity needs going forward, the Reserve Bank has decided to conduct purchase of the following Government securities under OMOs for an aggregate amount of Rs 100 billion on November 29, 2018 through multi-security auction using the multiple price method,\xe2\x80\x9d RBI said in a separate release.The RBI had earlier stated that the system liquidity will move into deficit in the second half of 2018-19 and the evolving liquidity conditions would determine its choice of instruments for both transient and durable liquidity management'"
b'https://www.financialexpress.com',"b'RBI to pump in additional liquidity of Rs 40,000 crore in December'","b'In a huge setback for Yes Bank, rating agency Moody\xe2\x80\x99s on Tuesday downgraded the rating of the Indian private bank.In a huge setback for Yes Bank, rating agency Moody\xe2\x80\x99s on Tuesday downgraded the rating of the Indian private bank.The downgrade by the rating agency follows the Reserve Bank of India\xe2\x80\x99s (RBI) decision to not extend the term of founder and CEO Rana Kapoor beyond January 21, 2018.A report by Bloomberg on Sunday said that Morgan Credits offered the Kapoor family a way to monetise its shares without pledging them.Following the report, Yes Bank shares slipped 3.43% to Rs 181.50 per share on the BSE even as it was the top gainer in the morning trade.'"
b'https://www.financialexpress.com',b'Huge setback for Yes Bank! Moody\xe2\x80\x99s downgrades rating; shares fall 4%',"b'The Indian government will push its central bank to ease lending restrictions for some weak banks and review rules governing its functioning at a board meeting next month, people with knowledge of the matter said.The members, including government nominees, will press for some of the weak banks to be removed from the so-called prompt corrective action list, particularly those ones that have been consistent in recovering outstanding debt, the people said, asking not to be identified as the plan is not public.The proposals suggest another potentially tense board meeting on Dec. 14 amid an ongoing dispute between the Finance Ministry and the central bank over a number of issues, including the transfer of surplus funds, easing of lending rules and providing liquidity to the shadow-banking sector.The Reserve Bank of India will also have to come with a plan to prevent banks accumulating bad loans rather than just penalizing weak lenders with restrictions on lending, the people said.Traditionally, the RBI\xe2\x80\x99s 18-member board has served as an advisory body to the central bank, leaving crucial decisions, including banking supervision and setting interest rates, to Governor Urjit Patel and his team.'"
b'https://www.financialexpress.com',b'Another tense RBI meeting? Govt to press for pulling some banks out of PCA in next board meet',"b'The Reserve Bank of India\xe2\x80\x99s efforts to resurrect weak banks by bringing them under the prompt corrective action (PCA) framework show a different picture altogether as none of the 11 banks has seen a reduction in their gross non-performing (GNPA) in the past one year.Also, only four of these 11 banks under the framework, which imposes lending and other restrictions on weak lenders, have shown improvement in their profits, The Indian Express reported.The government is pushing the Reserve Bank of India (RBI) to relax PCA norms for certain banks that show an improvement in performance and allow them to restart lending.Since many of these banks stopped lending over the past one year, as per the PCA norms, the NPA ratio \xe2\x80\x93 which is measured as a percentage of total assets \xe2\x80\x93 would obviously grow as the asset base did not rise in proportion to the increase in the NPAs.READ MORE: Crucial RBI board meet: \xe2\x80\x98PCA, Basel norms not for India, homegrown rules needed\xe2\x80\x99\n\nLast week, the RBI held a meeting and announced that the Board of Financial Supervision (BFS) will review the existing framework.'"
b'https://www.financialexpress.com',"b'No reduction in NPAs of 11 banks under RBI\xe2\x80\x99s PCA, but 4 banks improve profitability'","b'Write-offs are part of a regular exercise by banks to clean up their balance sheets and avail tax benefits.(Reuters)\n\nLoans written off by a clutch of 18 large and mid-sized public sector banks in the July-September quarter of FY19 rose 41.5% year-on-year (y-o-y) to over Rs 9,000 crore, showed data compiled by FE.According to Reserve Bank of India (RBI) guidelines and policy approved by banks\xe2\x80\x99 boards, NPAs, including those in respect of which full provisioning has been made on completion of four years, are removed from the balance sheets of banks by way of write-offs.Also read: India\xe2\x80\x99s GDP growth to fall from 8.2% in Q2; here\xe2\x80\x99s what economists say\n\nWrite-offs are part of a regular exercise by banks to clean up their balance sheets and avail tax benefits.Also read: After Moody\xe2\x80\x99s, this rating agency says that Modi govt could miss fiscal deficit target; here\xe2\x80\x99s why\n\nBank of Baroda (BoB), Bank of India (BoI), Allahabad Bank and Andhra Bank were the only four lenders among the 18 that recorded a y-o-y drop in write-offs for the September quarter.'"
b'https://www.financialexpress.com',"b'Debt concerns rise as 18 PSU banks\xe2\x80\x99 write-offs shoot up 41.5% to Rs 9,116 crore in Q2'","b'According to the RBI, Track I refers to medium-term foreign currency-denominated ECB with a minimum average maturity of 3-5 years.The Reserve Bank Monday relaxed norms for external commercial borrowings (ECBs) by reducing the mandatory hedging provision to 70 per cent from the current 100 per cent.\xe2\x80\x9cOn a further review of the extant provisions, it has been decided, in consultation with the Government of India, to reduce the mandatory hedge coverage from 100 per cent to 70 per cent for ECBs raised under Track I of the ECB framework\xe2\x80\xa6\xe2\x80\x9d it said.Further, the RBI also clarified that the ECBs raised prior to this circular will be required to mandatorily roll over their existing hedge only to the extent of 70 per cent of outstanding ECB exposure.According to the RBI, Track I refers to medium-term foreign currency-denominated ECB with a minimum average maturity of 3-5 years.'"
b'https://www.financialexpress.com',b'RBI eases hedging norms for ECBs',"b'The centralised electronic platform named \xe2\x80\x98PAiSA \xe2\x80\x93 Portal for Affordable Credit and Interest Subvention Access\xe2\x80\x99 has been designed and developed by the Allahabad Bank, which is the nodal bank.A portal for processing interest subvention on bank loans to beneficiaries under the Deendayal Antyodaya Yojana-National Urban Livelihoods Mission was launched by the Ministry of Housing and Urban Affairs here on Monday.The centralised electronic platform named \xe2\x80\x98PAiSA \xe2\x80\x93 Portal for Affordable Credit and Interest Subvention Access\xe2\x80\x99 has been designed and developed by the Allahabad Bank, which is the nodal bank.Direct Benefit Transfer of subvention on monthly basis under DAY-NULM will give the necessary financial support to small entrepreneurs in a timely manner,\xe2\x80\x9d said Durga Shankar Mishra, secretary, Ministry of Housing and Urban Affairs.More than 300 delegates comprising officers from states, urban local bodies, town planning offices across the country and banks participated in the workshop.'"
b'https://www.financialexpress.com',b'Portal for processing interest subvention on bank loans to beneficiaries launched',"b'(Reuters)\n\nThe Reserve Bank of India\xe2\x80\x99s (RBI) move to allow banks to provide partial credit enhancement (PCE) to NBFCs and HFCs bonds may not get sufficient interest from the banks, given the prevailing tight liquidity conditions.According to a report by India Rating and Research, the move is unlikely to have the desired impact as the banks right now are highly selective about providing additional lending or even renew their existing facilities to NBFCs (non-banking finance companies) and HFCs (housing finance companies).The central bank then allowed the banks to provide PCE to NBFC bonds earlier this month.The RBI allowed the banks to provide PCE as a non-funded subordinated facility in the form of a contingent line of credit, which can be used at the time of shortfall in cash flows to service the bonds and hence improving the credit rating of the bond issue.According to the norms, the minimum debt maturity period of these bonds shall not be less than three years.'"
b'https://www.financialexpress.com',"b'RBI\xe2\x80\x99s move to boost credit flow to NBFCs may not amuse banks, says India Ratings; here\xe2\x80\x99s why'","b'Close to Rs 42,000 crore remain to be infused as capital in public sector banks in the current financial year,\xe2\x80\x9d the official said.The government will infuse Rs 42,000 crore in the state-owned banks by March-end and the next tranche would be released as early as next month, a senior finance ministry official said Monday.Close to Rs 42,000 crore remain to be infused as capital in public sector banks in the current financial year,\xe2\x80\x9d the official said.The RBI Board last week, while deciding to retain the capital adequacy requirement for banks at 9 per cent, agreed to extend the transition period for implementing the last tranche of 0.625 per cent under the capital conservation buffer (CCB) by one year \xe2\x80\x94 up to March 31, 2020.Rating agency Moody\xe2\x80\x99s Investors Service had last week said the decision of the RBI board to extend the timeline for banks to implement Basel III guidelines is \xe2\x80\x98credit negative\xe2\x80\x99 for PSBs.'"
b'https://www.financialexpress.com',"b'Government to infuse Rs 42,000 cr in PSU banks by March; next tranche likely in December'","b'This could lead to demonetisation-like chaos especially for beneficiaries of Pradhan Mantri Jan Dhan Yojana as they withdraw their subsidies in form of cash via ATMs.Last week, Mumbai-based trade association for outsourcers of cash machines CATMi said that changes in the regulatory landscape have made the business unviable and they could lead to shutting down of 50% of the country\xe2\x80\x99s ATMs by March next year.The public sector bank said that there is no plan to shut ATMs by March 2019 or to increase charges for ATM services.In April this year, the Reserve Bank of India (RBI) said that cash-in-transit companies should have a net worth of Rs 100 crore and a fleet of 300 vehicles.Moreover, the Home Ministry notified new rules which stated that ATMs could be replenished only until 9 pm in cities and that cash vans will not carry more than Rs 5 crore in a single trip.'"
b'https://www.financialexpress.com',"b'Whopping 2.38 lakh ATMs could be shut down; what it means for you, why there\xe2\x80\x99s a threat: All you need to know'","b'Freecharge co-founder Kunal Shah will roll out \xe2\x80\x98Cred\xe2\x80\x99 to the masses by December-end that aims to reward credit card users for making timely bill payments and offer various benefits to them.The company has received strong response in beta testing phase and will roll out to the public by the end of December, he said.Here\xe2\x80\x99s what you need to know about credit card use overseas\n\nShah said with Cred, the intent is to reward and incentivise those \xe2\x80\x9cgood actors\xe2\x80\x9d who pay their bills on time and follow sound financial practices.He said there about 40-50 million people in the country with credit scores of above 750, and these people are concentrated in tier I and II cities.\xe2\x80\x9cWhile it did make the process of bringing on board the right talent a bit of an issue, we wanted to ensure that we comply with what we extend to our customers,\xe2\x80\x9d he said.'"
b'https://www.financialexpress.com',"b'Freecharge co-founder to roll out Cred by December-end, raises $25 million from Sequoia, others'","b'The Reserve Bank will hold the rates for the remainder of the fiscal year ending March 2019 and is likely to go for \xe2\x80\x9cmeasured hikes\xe2\x80\x9d in FY20 as inflation inches up, Singaporean lender DBS has said.Decision on rates will be majorly influenced by the movement in oil prices and also the currency, which were termed as \xe2\x80\x9cwildcards\xe2\x80\x9d by its house economists.READ ALSO | RBI likely to maintain status quo on policy rates, says report\n\nThe lender said inflation is averaging at 4.2 per cent for the first seven months of the fiscal year and points out to lower procurement of food crops by the government through the minimum support price (MSP) mechanism.It can be noted that under its medium term inflation targeting framework, the RBI is committed to anchor the price rise at 4 per cent with a leeway on either side.So far, the RBI has hiked rates twice by a cumulative 0.50 per cent this fiscal, responding to inflationary concerns from factors like rupee depreciation which lost over 13 per cent year to date and higher oil prices which had jumped to USD 86 a barrel earlier this month but considerably down now.'"
